Disease_id,VN_name
31570,Sự chậm trễ phát triển toàn cầu
31572,Suy giảm miễn dịch đục thủy tinh thể thể chai
31573,Sự bất thường của ulna
31574,Chứng teo cơ ngoại biên
31575,Vôi hóa các mạch não nhỏ
31576,Viêm tuyến yên tự miễn
31577,dị thường
31578,"Hội chứng Turner, Nam"
31579,Nhiễm sắc thể 21 đơn nhân
31580,"Hội chứng cột sống, gen lặn nhiễm sắc thể thường"
31582,"Phù niêm, bẩm sinh"
31583,Loạn sản võng mạc
31584,Xơ cứng cơ
31585,Vôi hóa động mạch tổng quát
31586,Tiểu máu
31587,Thời gian bất thường của điện thế gợi lên hình ảnh đảo ngược mô hình
31588,Nhiễm trùng Rhodococcus Equi
31589,Nốt da
31591,Suy hô hấp sơ sinh
31593,Phì đại vách ngăn không đối xứng
31595,Thông liên nhĩ 6
31596,Giảm sản tâm thất
31597,"Bệnh Charcot-Marie-Răng, giai đoạn trung gian chiếm ưu thế D"
31598,Yếu cơ xương chày
31599,Bệnh loạn sản xương Leri-Weill
31600,Alpha-aminoadipic acid niệu
31601,Tân sinh nội biểu mô kết mạc
31602,Bệnh methemoglobin huyết bẩm sinh nhiễm sắc thể thường loại I
31603,Hội chứng giống Proteus (rối loạn)
31604,tăng proline máu
31605,U xơ tử cung
31606,tăng axit uric máu không triệu chứng
31607,Ung thư phúc mạc nguyên phát
31608,Ngón tay cái ba bên
31609,Ung thư tại chỗ ống dẫn trứng
31610,Polyposis răng cưa đại tràng
31611,Bệnh lý phổi
31612,Những triệu chứng cảm lạnh
31613,Rung tâm nhĩ
31614,Bệnh Alzheimer 7
31615,"Hạ đường huyết do tăng insulin máu, có tính chất gia đình, 1"
31616,Khối u ác tính ở vú nam giới
31618,Biến dạng Madelung
31619,ung thư xâm lấn
31620,"Khuyết tật trí tuệ, vừa phải"
31621,Thiếu hụt selen
31622,Chứng mất ngủ ở da
31623,bệnh thalassemia
31624,"Ung thư đại trực tràng, bệnh không polyp di truyền, loại 1"
31625,Viêm củng mạc
31626,Đa lách
31627,Triệu chứng thần kinh
31628,Rụng tóc toàn phần bẩm sinh
31629,Teo màng đệm Peripapillary
31630,Thay đổi điểm vàng teo
31632,"Bệnh bại liệt trên nhân, tiến triển, 1, không điển hình"
31634,Bệnh liệt Todd
31635,Ozena (rối loạn)
31636,U xơ mạch vị thành niên
31637,Hội chứng Russell-Silver
31638,Suy thoái tâm thần vận động
31639,Đau thắt ngực
31640,xanthoma dạng mụn cóc ở da
31641,Bệnh thận do bức xạ
31643,viêm tụy mật
31644,Valgus xương bàn chân
31645,"Iris Coloboma với bệnh Ptosis, chứng tăng huyết áp và chậm phát triển tâm thần"
31646,Bệnh dị ứng
31647,Bệnh động kinh
31648,bệnh trichilemma
31649,Tâm lý tâm thần
31650,bàn tay nhiều ngón
31651,U ác của túi mật
31652,Vòm đốt sống bướm
31653,Hôn mê kịch phát
31654,Bạo dâm tình dục
31655,Valin huyết
31656,Ung thư biểu mô thực quản
31657,Thiếu các mối quan hệ ngang hàng
31658,Viêm dây thần kinh đám rối cánh tay
31659,Viêm gân vôi hóa
31660,Bệnh bạch cầu cấp tính cấp tính ở người lớn có PML-RARA
31661,Dị tật Arnold Chiari
31662,Co cứng liên quan đến cơ xương
31663,Xơ cứng cầu thận khu trú
31664,Tính cách bệnh lý NOS
31665,Sụn khí quản bất thường
31666,U màng não không điển hình
31667,Vô sinh nam Suy nhược tinh trùng
31668,Động kinh thùy thái dương gần lành tính có tính chất gia đình
31669,tắc nghẽn phổi
31670,Ung thư biểu mô dạ dày dạng nhầy
31671,Khối u tế bào mầm
31672,Bệnh hàm dưới
31674,Hạn chế gập/duỗi khuỷu tay
31675,Sự phát triển chậm
31676,Bệnh Chagas cấp tính
31677,Hình thái tế bào T bất thường
31678,Hen suyễn do nhiễm trùng
31679,Khó khăn khi đi lên cầu thang
31680,Co rút gân achilles
31681,Môi dưới dày màu đỏ son
31682,Giảm trương lực tổng quát từng đợt
31684,Tư thế rối loạn trương lực cơ
31685,chứng đau nửa đầu hemicrania
31686,Tăng tiết mồ hôi từng đợt
31688,Rối loạn lượng giác Os
31689,Beta thalassemia thể trung gian
31690,Xóa một phần nhiễm sắc thể Y
31691,Tràn dịch màng phổi liên quan đến nhiễm trùng phổi
31692,Tổn thương cơ quan đích do tăng huyết áp
31693,Giảm hàm lượng glycogen trong cơ
31694,Công tắc tạo mạch
31695,Đau thắt ngực mãn tính
31696,Địa y hóa
31697,tăng sắc tố
31698,Đo axit folic
31699,Đái tháo nhạt một phần
31700,Chứng bất sản/giảm sản liên quan đến hệ cơ xương
31701,Viêm thận khu trú cấp tính do vi khuẩn
31702,Hội chứng đau toàn thân
31703,Ung thư biểu mô tuyến huyết thanh mức độ thấp nguyên phát của buồng trứng
31704,Tăng clo huyết
31706,Cuộc khủng hoảng tăng huyết áp
31707,Suy thận/bất sản thận
31708,U sao bào Anaplastic tái phát
31709,U tuyến Corticotroph không hoạt động
31710,Thiếu máu thai kỳ
31712,Nút Heberden
31713,Sự nổi bật của premaxilla
31714,Ngáy
31715,Thiếu hụt lipoprotein mật độ cao
31716,Hội chứng Leigh do thiếu hụt phức hợp ty thể V
31717,Độ cứng động mạch chủ
31719,vỏ não đôi
31720,"RỐI LOẠN GLYCOSYLATION Bẩm Sinh, LOẠI IIl"
31721,Viêm tủy truyền nhiễm
31722,"Hội chứng Dandy-Walker, gia đình"
31723,Hội chứng sau phẫu thuật cắt bỏ
31724,Vôi hóa tủy hình dao găm
31725,Hội chứng Robinow
31727,Viêm màng não tái phát
31728,Bệnh Crohn ở trẻ em
31729,xanthoma ở da
31730,Ung thư biểu mô tuyến vú dạng nang
31731,bệnh Histamin
31732,Loạn dưỡng cơ bắp
31733,"Sarcoma, tế bào trục chính"
31738,U ác tính của tinh hoàn
31739,Apraxia của mí mắt
31740,Khiếm khuyết chuỗi hô hấp ty thể
31741,"Cutis Laxa, nhiễm sắc thể lặn, loại IIB"
31742,Sự bất thường của sự ổn định nhiễm sắc thể
31743,sọc giác mạc
31744,Etat Marbre
31745,Hình thái phần phụ của da bất thường
31747,"Thoái hóa tiểu não cận ung thư, chống liên quan đến Yo"
31748,Hội chứng mất đoạn xa 17p13.3
31749,U xơ nang
31750,"Giãn đồng tử, bẩm sinh"
31751,"Giảm preprebetalipoprotein trong máu, tăng tế bào gai, viêm võng mạc sắc tố và thoái hóa nhạt màu"
31752,Tổn thương nội biểu mô vảy
31753,Khả năng chịu đựng tập thể dục bị suy giảm
31754,"Động kinh, cảm giác cơ thể"
31755,Mùi cơ thể
31756,Scleredema Adultorum
31758,Ung thư biểu mô xoang cạnh mũi (loại)
31759,Dị dạng động tĩnh mạch đường tiêu hóa
31760,Thận tăng âm
31761,Tái nhồi máu cơ tim
31762,Hallux Rigidus
31763,Giảm protein máu
31764,Ung thư biểu mô tuyến nhú nguyên phát của phổi
31766,Đánh trống ngực
31767,Sự bất thường của màu móng tay
31768,xương bàn chân thứ năm không cốt hóa
31769,Mô hình lát đường điên cuồng trên HRCT phổi
31770,Suy giảm sự chú ý
31771,Suy giảm tái hấp thu clorua
31772,Giãn mao mạch ở đầu ngón tay
31773,"SPINOCEREBELLAR ATAXIA, AUTOsomal recessive 6 (rối loạn)"
31774,huyết khối
31775,Khởi phát trước khi sinh
31776,bệnh Sarcoma
31777,Myotilin sợi cơ bất thường
31778,"Khối u Wilms, Aniridia, dị tật sinh dục, chậm phát triển trí tuệ và hội chứng béo phì"
31779,Bệnh aspergillosis toàn thân
31780,Hội chứng Singleton Merten
31781,U ác tính thứ phát của tim
31782,Ung thư biểu mô không phải tế bào nhỏ phổi di căn
31784,Vôi hóa sụn dạng chấm
31785,"Máy bay phản lực, Nha khoa"
31786,Tân sinh nội biểu mô âm hộ độ 1
31787,nhiễm HIV/AIDS
31788,Đo protein C
31789,Suy tim bên phải
31790,u nang não
31791,Đo độ nhạy insulin
31792,Nhiều tình trạng mãn tính
31793,Endopolyploidy trên nghiên cứu nhiễm sắc thể của tủy xương
31794,U nguyên bào gan không thể cắt bỏ
31795,Ngón chân ngắn
31797,nhau thai chorioallantoic
31798,Ghi đè động mạch chủ
31799,Rối loạn lipid máu do xơ vữa
31800,Các đốt ngón tay hình viên đạn
31802,Viêm khớp sọ vành
31803,rung nhĩ gia đình
31805,Đảo ngược một phần ba bên của mí mắt dưới
31806,Hội chứng Jarcho-Levin
31807,Bán trật cổ tử cung
31808,Áp xe da
31809,Liệt tứ chi/liệt tứ chi
31810,Tiềm năng gợi lên thính giác thân não kéo dài
31811,Dấu hiệu giả ở ngón tay thứ 2
31812,u dạ dày
31813,đầy hơi
31815,"Sarcoma, tủy"
31816,Hội chứng nứt ống bán khuyên cao cấp
31817,U xơ thần kinh lan tỏa
31818,Bệnh cơ hoành
31819,Khối u vảy
31820,Giảm phản xạ của chi trên
31821,"Bệnh mù màu, màu xanh"
31822,Bệnh võng mạc dịch kính tăng sinh
31823,Triệu chứng mới hoặc xấu đi
31824,Pachyonychia
31825,Co thắt ở trẻ sơ sinh
31826,Ung thư bàng quang tái phát
31827,Đau đầu gối
31828,Sarcoma - thể loại (bất thường về hình thái)
31829,Ischia thiểu sản
31830,Bệnh thiếu hụt phức hợp Pyruvate Dehydrogenase
31831,"Bệnh bạch cầu, mèo"
31832,U bao sợi thần kinh sinh ba
31833,Đau họng
31834,Khối u ác tính ở đầu và cổ
31835,Viêm bể thận
31836,Lách to
31837,Thiếu hụt 5-Oxoprolinase
31838,Lạm dụng amphetamine
31839,Ung thư Somatomammotropinoma
31840,Suy thận
31841,Viêm tai ngoài
31842,Myelokathexis
31843,Thiếu hụt yếu tố II
31844,"Thiếu oxy-thiếu máu cục bộ, não"
31845,Polyp sigma
31846,Giảm tốc độ lọc cầu thận
31848,Bất thường của trung thất
31849,Hội chứng Schilbach-Rott
31850,Ung thư cơ vân phôi thời thơ ấu
31851,Huyết sắc tố có ái lực oxy cao
31852,Sao chép một phần phalanx gần của ngón tay thứ 3
31853,Craniopagus
31854,Bất bình đẳng về chiều dài chân
31855,"Béo phì, bụng"
31856,Thiếu hụt hạn chế trong kiểm tra chức năng phổi
31857,hội chứng Ogden
31858,"Nhồi máu thuyên tắc, động mạch não giữa"
31859,HỘI CHỨNG BA Xq25
31860,Thoát vị nghẹt
31861,Dị tật bẩm sinh của ống mật
31863,Phản xạ nguyên thủy
31864,Chứng loạn dưỡng cơ ngoại biên
31865,Phù thoáng qua
31866,Hở van động mạch chủ cạnh van
31867,Đo lường Beta Interleukin 1
31868,Chủ nghĩa mật mã song phương
31869,Bệnh lao khớp
31871,Khó điều chỉnh từ sáng sang tối
31872,Ung thư bạch cầu di căn
31873,Hiện tượng Uhthoff
31874,Khối u mũi
31875,Giảm tế bào chất chịu lửa với chứng loạn sản đa dòng
31876,Ung thư biểu mô di căn đến da
31877,xơ cứng gan
31878,"Động kinh, trán trước cực"
31879,Chứng tăng tiết androgen
31880,Chức năng hô hấp bất thường
31881,Keratoconus posticus cirscriptus
31882,Viêm da cơ amyopathic
31883,u nguyên bào thần kinh di truyền
31884,tăng hồng cầu lưới
31885,Bệnh mạch máu não tăng huyết áp
31886,Đau thắt lưng mãn tính
31887,"Nói giọng mũi, khó nói"
31888,Sự phát triển một phần của trục dương vật
31889,"Bệnh lý thần kinh, cảm giác di truyền và tự chủ, loại IIA"
31890,U nguyên bào thần kinh đệm tế bào khổng lồ
31891,Hội chứng Forney Robinson Pascoe
31893,Bệnh lý thần kinh ngoại biên
31894,Rối loạn dẫn truyền tim
31895,"Ảo giác, cảm giác bên trong cơ thể"
31897,Đợt cấp của viêm phế quản tắc nghẽn mạn tính
31898,Bệnh cơ ống cơ với sự phát triển bộ phận sinh dục bất thường
31900,Tăng phenylalanin máu
31901,Bệnh bạch cầu dòng tủy cấp tính với chứng loạn sản đa dòng
31903,Calcitriol huyết thanh thấp
31905,Lỗ đỉnh với chứng loạn sản xương sọ
31906,Thận ngoài tử cung
31907,Bệnh do Shigella dysenteriae gây ra
31908,Chứng hypermetropia nhẹ
31909,Chylothorax
31910,"Viêm màng bồ đào, trung cấp"
31911,Thiếu Corticosterone Methyl Oxidase Loại II
31912,Sự phụ thuộc vào thuốc lá
31913,"Teo, không sử dụng"
31914,Cơ sở bất thường ở đối diện vai
31915,Alkapton niệu
31916,Phalanx giữa hình tam giác của ngón thứ 5
31917,Sự thay đổi không đều về mật độ khoáng xương
31918,Loạn sản xương
31919,Tăng mức độ hormone kích thích tuyến giáp
31920,"Ung thư cơ trơn, Myxoid"
31921,Xẻ sườn
31923,đột biến gen protrombin
31924,Freemartin
31925,nhăn mặt
31926,Mức độ hormone tuyến cận giáp tuần hoàn tăng cao
31927,Huyết khối tĩnh mạch sâu cấp tính
31928,Bệnh Parkinson khởi phát muộn nhiễm sắc thể thường
31930,Teo ba lá
31931,Viêm khớp với rối loạn chức năng thận và hội chứng ứ mật
31933,Bất sản/giảm sản liên quan đến xương cổ tay
31934,"Bệnh thận đa nang, Potter Loại I, với tật đầu nhỏ, chứng tăng huyết áp và chứng Brachymelia"
31935,U máu biểu mô của da
31936,Ngón tay nhỏ
31937,thói quen Eunuchoid
31938,Giai đoạn IV Ung thư biểu mô nhú tuyến giáp AJCC v7
31939,Nhạy cảm với nhiễm virus và mycobacteria
31940,Bệnh cường giáp gia đình
31941,Leiomyoma của ruột non
31942,Rối loạn di truyền chuyển hóa folate
31944,Mức độ Testosterone huyết thanh bất thường
31945,Tăng sản thượng thận dạng nốt lớn
31946,"Coloboma, sứt môi vòm miệng và hội chứng chậm phát triển trí tuệ"
31947,Bệnh hạch bạch huyết mãn tính không nhiễm trùng
31948,Bất sản xương bàn ngón 1
31950,Giảm merosin sợi cơ
31951,Hoạt động bất thường của chuỗi hô hấp ty thể
31952,chảy máu bất thường
31953,Bệnh viêm vùng chậu
31954,"Pachyonychia Congenita, Loại 2 (rối loạn)"
31956,Móng tay loạn dưỡng
31957,Bệnh tularemia hầu họng
31959,Ung thư vú giai đoạn giải phẫu IIIA AJCC v8
31960,Sốt
31961,Đo selen huyết thanh
31962,Hội chứng tan máu-tăng ure máu
31963,Tình trạng viêm bất thường của da
31964,Viêm đường hô hấp dị ứng
31966,Khiếm thính thần kinh cảm giác nhẹ
31967,Khó ngủ
31968,tăng proline máu
31969,Nhiễm Enterovirus tái phát
31970,Chondroma mô mềm
31971,U xơ buồng trứng
31973,Tiêu chảy mãn tính
31974,Thiếu triose phosphate isomerase
31975,Khối u đặc ngoài sọ
31976,Đĩa thị xanh xao
31977,Ung thư vú tiểu thùy di căn
31978,Ung thư vú giai đoạn IIIA
31979,Trí nhớ ngắn hạn kém
31980,Viêm thể mi dị sắc Fuchs
31981,ho cấp tính
31982,"Hội chứng tăng sinh lympho tự miễn, loại IB"
31983,u tuyến ức giai đoạn I
31984,"46, XX lưỡng tính thực sự"
31985,Thiếu máu não
31986,Hội chứng Meckel loại 3
31987,"Bệnh lao, bệnh quân nhân"
31988,Bong võng mạc do kéo ngoại biên
31990,Teo/thoái hóa liên quan đến tủy sống
31991,Dị tật bẩm sinh của hệ tiết niệu
31992,Thiếu GATA2
31993,Viêm da bán cấp
31994,Bệnh Paget
31995,Loét miệng tái phát
31996,Nhiễm trùng Retroviridae
31997,Độ lệch dáng đi
31998,"Hội chứng nhược cơ bẩm sinh, hậu synap"
31999,Suy tuyến yên
32000,Hội chứng hoại tử võng mạc cấp tính
32001,"Liệt nửa người, chéo"
32002,Phản xạ nội tạng
32003,Ung thư biểu mô tế bào không nhỏ di căn
32004,Tinh trùng không di động
32005,Thay đổi giọng nói (tìm kiếm)
32006,Suy tế bào tủy xương
32007,Đo glucagon
32008,Kiểu lỗi sao chép
32009,Sự nhân đôi của các cơ quan nội tạng
32010,Renin tuần hoàn bất thường
32011,Bệnh viêm ruột 16
32012,Áp xe bụng
32015,U nguyên bào thần kinh đệm biểu mô
32016,Protein niệu nhẹ
32017,lỗ hoàng điểm
32018,"Khối u nhầy nhú trong ống tụy, loại tế bào ung thư"
32019,"Cutis laxa, lặn, loại I"
32020,Tăng sắc tố sau viêm ở lichen phẳng
32021,Đo huyết sắc tố A
32023,thiểu kinh
32024,Viêm kết mạc chlamydia ở trẻ sơ sinh
32025,Không có phản ứng thính giác của thân não
32026,Tăng sản tế bào Leydig
32027,Bệnh màng đáy cầu thận mỏng
32028,Kém hấp thu Vitamin B12
32029,Tình trạng tiền ung thư dạ dày
32030,U màng não độ I thời thơ ấu
32031,Rò phế quản mật
32032,Bệnh Charcot-Marie-Răng liên kết X loại 5
32033,Phalanx dài của ngón tay
32034,đậu lăng
32035,Thiếu Phosphoserine Aminotransferase
